compound_name,filename,final_nM
"L- Glutamine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_A,21.068539780004762
"L- Glutamine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_B,13.402353393718736
"L- Glutamine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_C,21.669507251505895
"L- Glutamine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_A,0.5244469546779826
"L- Glutamine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_B,1.0865830396546403
"L- Glutamine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_C,3.7229624979262725
"L- Glutamine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_A,4.091592513890135
"L- Glutamine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_B,8.689397443891558
"L- Glutamine 1(15N), 0(13C)",230831_Smp_LabBlk_1_A,0.24095369972754546
"L- Glutamine 1(15N), 0(13C)",230831_Smp_LabBlk_1_B,0.28281060692946475
"L- Glutamine 1(15N), 0(13C)",230831_Smp_LabBlk_1_C_2ndInj,1.33963356574424
"L- Glutamine 1(15N), 0(13C)",230831_Smp_LabBlk_2_B,0.3117756146492125
"L- Glutamine 1(15N), 0(13C)",230831_Smp_LabBlk_2_C,0.25803118811309367
"L- Glutamine 1(15N), 0(13C)",230831_Smp_LabBlk_3_A,0.24346268139842825
"L- Glutamine 1(15N), 0(13C)",230831_Smp_LabBlk_3_B,0.2914875966762527
"L- Glutamine 1(15N), 0(13C)",230831_Smp_LabBlk_3_C,0.6102553817811552
"L- Glutamine 1(15N), 0(13C)",230831_Smp_LabBlk_4_C,0.5664402064609159
"L- Glutamine 1(15N), 0(13C)",230831_Smp_LabBlk_5_A,0.2544798459324473
"L- Glutamine 1(15N), 0(13C)",230831_Smp_LabBlk_5_B,0.36600398768509773
"L- Glutamine 1(15N), 0(13C)",230831_Smp_LabBlk_5_C,0.2930712960646505
"L- Glutamine 2(15N), 0(13C)",230831_Std_4uMStdsMix1InH2O_2,12.367291134962032
"L- Glutamine 2(15N), 0(13C)",230831_Std_4uMStdsMix1InH2O_3,150.09064517466467
"L- Glutamine 2(15N), 0(13C)",230831_Std_4uMStdsMix1InMatrix_1,0.28675208599118424
"L- Glutamine 2(15N), 0(13C)",230831_Std_4uMStdsMix1InMatrix_2,0.3798801493432338
"L- Glutamine 2(15N), 0(13C)",230831_Std_4uMStdsMix2InH2O_1,3119.0824164863416
"L- Glutamine 2(15N), 0(13C)",230831_Std_4uMStdsMix2InH2O_3,600.5053562313925
"L- Glutamine 2(15N), 0(13C)",230831_Std_4uMStdsMix2InMatrix_1,6.018042619432147
"L- Glutamine 2(15N), 0(13C)",230831_Std_4uMStdsMix2InMatrix_2,3.257265073610433
"L- Glutamine 2(15N), 0(13C)",230831_Std_4uMStdsMix2InMatrix_3,2.3919696151157295
"L- Glutamine 2(15N), 0(13C)",230831_Std_H2OinMatrix_1,13.505112242665923
"L- Glutamine 2(15N), 0(13C)",230831_Std_H2OinMatrix_2,0.24620188387421924
"L- Glutamine 2(15N), 0(13C)",230831_Std_H2OinMatrix_3,6.504057779274871
"L- Glutamine 2(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full1,8.143024303276944
"L- Glutamine 2(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full2,8.48480435439618
"L- Glutamine 2(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full3,8.091753868018582
"L- Glutamine 2(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full4,8.904051177725341
"L- Glutamine 2(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full5,0.2770802900356003
"L- Glutamine 2(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full6,8.98742249759706
"L- Glutamine 2(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full7,8.540829815362335
"L- Glutamine 2(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full8,0.12599256423716393
"L- Glutamine 2(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full9,9.216260466412358
"L- Glutamine 2(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full10,8.710154371335172
"L- Glutamine 2(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full11,9.009221224307593
"L- Glutamine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_A,35.79888038610358
"L- Glutamine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_B,14.293583685737076
"L- Glutamine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_C,34.56630722255175
"L- Glutamine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_A,0.2459926642684914
"L- Glutamine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_B,0.2200544308415944
"L- Glutamine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_C,0.6779172784942166
"L- Glutamine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_A,3.197565448426912
"L- Glutamine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_B,3.5030953208123963
"L- Glutamine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_C,0.8358724865285208
"L- Glutamine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_A,36.46974658679342
"L- Glutamine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_B,54.8673439532729
"L- Glutamine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_C,15.694601186853292
"L- Glutamine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_A,0.1689030634857014
"L- Glutamine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_C,1.0847789332316946
"L- Glutamine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_A,3.327924062244109
"L- Glutamine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_B,4.510782702001249
"L- Glutamine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_C,2.2262691881102157
"L- Glutamine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_A,20.404381147724425
"L- Glutamine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_B,13.885772767947772
"L- Glutamine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_C,19.285841734008137
"L- Glutamine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_A,0.7911502509826318
"L- Glutamine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_A,0.9512506696043189
"L- Glutamine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_B,4.641322682056091
"L- Glutamine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_C,1.1208093967571822
"L- Glutamine 2(15N), 0(13C)",230831_Smp_LabBlk_1_A,0.14560136284372066
"L- Glutamine 2(15N), 0(13C)",230831_Smp_LabBlk_1_B,0.164807916034203
"L- Glutamine 2(15N), 0(13C)",230831_Smp_LabBlk_2_B,0.17456122877635355
"L- Glutamine 2(15N), 0(13C)",230831_Smp_LabBlk_2_C,0.12674309071223278
"L- Glutamine 2(15N), 0(13C)",230831_Smp_LabBlk_3_B,0.2121581876494105
"L- Glutamine 2(15N), 0(13C)",230831_Smp_LabBlk_3_C,0.1334232034327025
"L- Glutamine 2(15N), 0(13C)",230831_Smp_LabBlk_4_A,0.23913233018546767
"L- Glutamine 2(15N), 0(13C)",230831_Smp_LabBlk_4_C,0.27259381483410905
"L- Glutamine 2(15N), 0(13C)",230831_Smp_LabBlk_5_B,0.1710731955819509
"L- Glutamine 2(15N), 0(13C)",230831_Smp_LabBlk_5_C,0.11631723777514613
"L- Glutamine 2(15N), 1(13C)",230831_Std_4uMStdsMix1InMatrix_1,0.6168438483621237
"L- Glutamine 2(15N), 1(13C)",230831_Std_4uMStdsMix1InMatrix_2,0.7038868374294964
"L- Glutamine 2(15N), 1(13C)",230831_Std_4uMStdsMix1InMatrix_3,0.9343520974251788
"L- Glutamine 2(15N), 1(13C)",230831_Std_4uMStdsMix2InH2O_1,48826.245650215686
"L- Glutamine 2(15N), 1(13C)",230831_Std_4uMStdsMix2InH2O_2,72475.25262201106
"L- Glutamine 2(15N), 1(13C)",230831_Std_4uMStdsMix2InH2O_3,46387.851999396364
"L- Glutamine 2(15N), 1(13C)",230831_Std_4uMStdsMix2InMatrix_1,9.231558492344414
"L- Glutamine 2(15N), 1(13C)",230831_Std_4uMStdsMix2InMatrix_2,27.523584119758464
"L- Glutamine 2(15N), 1(13C)",230831_Std_4uMStdsMix2InMatrix_3,22.449488083614604
"L- Glutamine 2(15N), 1(13C)",230831_Std_H2OinMatrix_1,1.242587001161055
"L- Glutamine 2(15N), 1(13C)",230831_Std_H2OinMatrix_2,0.968717176157067
"L- Glutamine 2(15N), 1(13C)",230831_Std_H2OinMatrix_3,0.2092659772670618
"L- Glutamine 2(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full1,0.6482141095446231
"L- Glutamine 2(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full2,0.31511201448430753
"L- Glutamine 2(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full3,1.0142924081824685
"L- Glutamine 2(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full4,0.47310609012120153
"L- Glutamine 2(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full5,0.33410411929360445
"L- Glutamine 2(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full6,2.900138215014604
"L- Glutamine 2(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full7,2.2842123020868175
"L- Glutamine 2(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full8,1.5775664115868564
"L- Glutamine 2(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full9,1.6297943544758706
"L- Glutamine 2(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full10,0.8266058751268275
"L- Glutamine 2(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full11,1.0249791232872938
"L- Glutamine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T0_Metab_A,0.8068969647930773
"L- Glutamine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T0_Metab_B,1.0490965469694065
"L- Glutamine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T0_Metab_C,0.8072682818022144
"L- Glutamine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_A,1.4131122545041233
"L- Glutamine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_B,0.44573414027368774
"L- Glutamine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_C,6.966896273705721
"L- Glutamine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_A,0.6731675084280264
"L- Glutamine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_B,0.7539720086919732
"L- Glutamine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_C,2.0659047564161637
"L- Glutamine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_A,2.067476767534242
"L- Glutamine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_B,0.5892802796230943
"L- Glutamine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_C,0.22129759054122233
"L- Glutamine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_A,1.8136438630825662
"L- Glutamine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_B,3.8729447499415697
"L- Glutamine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_C,0.5358095441057662
"L- Glutamine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_A,0.8646268830100557
"L- Glutamine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_B,0.20670397708261734
"L- Glutamine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_C,0.34372964267974526
"L- Glutamine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_A,0.5632253625104482
"L- Glutamine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_B,0.4426492363407379
"L- Glutamine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_C,0.8109140741619191
"L- Glutamine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_A,0.7426333701901042
"L- Glutamine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_B,3.1423497274629675
"L- Glutamine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_C,2.6869811850078364
"L- Glutamine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_A,2.823281463689956
"L- Glutamine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_B,1.1109414255528578
"L- Glutamine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_C,1.4916492094970484
"L- Glutamine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_A,0.6256327068603941
"L- Glutamine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_B,0.9069169448077304
"L- Glutamine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_C,1.0107704175209
"L- Glutamine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_C_2ndInj,1.453416396691284
"L- Glutamine 2(15N), 1(13C)",230831_Smp_LabBlk_1_A,0.11750128421254173
"L- Glutamine 2(15N), 1(13C)",230831_Smp_LabBlk_1_B,0.11220430683993068
"L- Glutamine 2(15N), 1(13C)",230831_Smp_LabBlk_1_C,0.7646039376484185
"L- Glutamine 2(15N), 1(13C)",230831_Smp_LabBlk_1_C_2ndInj,1.5700164082607662
"L- Glutamine 2(15N), 1(13C)",230831_Smp_LabBlk_2_A,0.38377277052314035
"L- Glutamine 2(15N), 1(13C)",230831_Smp_LabBlk_2_B,0.3449523667194767
"L- Glutamine 2(15N), 1(13C)",230831_Smp_LabBlk_2_C,0.3175517248078873
"L- Glutamine 2(15N), 1(13C)",230831_Smp_LabBlk_3_A,0.1312246219428951
"L- Glutamine 2(15N), 1(13C)",230831_Smp_LabBlk_3_B,0.5364731254602595
"L- Glutamine 2(15N), 1(13C)",230831_Smp_LabBlk_3_C,2.3512150222616186
"L- Glutamine 2(15N), 1(13C)",230831_Smp_LabBlk_4_A,0.2272735771719378
"L- Glutamine 2(15N), 1(13C)",230831_Smp_LabBlk_4_B,0.17193862931548984
"L- Glutamine 2(15N), 1(13C)",230831_Smp_LabBlk_4_C,0.23831665538894306
"L- Glutamine 2(15N), 1(13C)",230831_Smp_LabBlk_5_A,0.12458577355099203
"L- Glutamine 2(15N), 1(13C)",230831_Smp_LabBlk_5_B,0.15509092218425527
"L- Glutamine 2(15N), 1(13C)",230831_Smp_LabBlk_5_C,0.1435983440481037
"L-Glutamic acid 0(15N), 0(13C)",230831_Std_4uMStdsMix1InH2O_1,215479.5742370661
"L-Glutamic acid 0(15N), 0(13C)",230831_Std_4uMStdsMix1InH2O_2,189887.9345668272
"L-Glutamic acid 0(15N), 0(13C)",230831_Std_4uMStdsMix1InMatrix_1,4211.237614065204
"L-Glutamic acid 0(15N), 0(13C)",230831_Std_4uMStdsMix1InMatrix_2,5005.8726397639175
"L-Glutamic acid 0(15N), 0(13C)",230831_Std_4uMStdsMix1InMatrix_3,26.189699341434515
"L-Glutamic acid 0(15N), 0(13C)",230831_Std_4uMStdsMix2InH2O_1,79747761.19815785
"L-Glutamic acid 0(15N), 0(13C)",230831_Std_4uMStdsMix2InH2O_2,69743006.4350387
"L-Glutamic acid 0(15N), 0(13C)",230831_Std_4uMStdsMix2InH2O_3,33178.08721324996
"L-Glutamic acid 0(15N), 0(13C)",230831_Std_4uMStdsMix2InMatrix_1,8305.299293435928
"L-Glutamic acid 0(15N), 0(13C)",230831_Std_4uMStdsMix2InMatrix_2,8948.936694646152
"L-Glutamic acid 0(15N), 0(13C)",230831_Std_4uMStdsMix2InMatrix_3,0.6085230541583794
"L-Glutamic acid 0(15N), 0(13C)",230831_Std_H2OinMatrix_1,130.201782469862
"L-Glutamic acid 0(15N), 0(13C)",230831_Std_H2OinMatrix_2,92.58678049350846
"L-Glutamic acid 0(15N), 0(13C)",230831_Std_H2OinMatrix_3,31.637486594454312
"L-Glutamic acid 0(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full1,60.47293175183198
"L-Glutamic acid 0(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full2,71.3475931382249
"L-Glutamic acid 0(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full3,80.26391232290423
"L-Glutamic acid 0(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full4,112.87839630865618
"L-Glutamic acid 0(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full5,21.331247607213577
"L-Glutamic acid 0(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full6,24.07321532643955
"L-Glutamic acid 0(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full7,164.84513386730157
"L-Glutamic acid 0(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full8,127.31634559403675
"L-Glutamic acid 0(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full9,126.51979682356034
"L-Glutamic acid 0(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full10,133.6752356330239
"L-Glutamic acid 0(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full11,3.532224505191082
"L-Glutamic acid 0(15N), 0(13C)",230831_Smp_G5_NFEX_T0_Metab_A,104.59100208877877
"L-Glutamic acid 0(15N), 0(13C)",230831_Smp_G5_NFEX_T0_Metab_B,219.29182154710918
"L-Glutamic acid 0(15N), 0(13C)",230831_Smp_G5_NFEX_T0_Metab_C,219.98266841269566
"L-Glutamic acid 0(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_A,78.612376809081
"L-Glutamic acid 0(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_B,164.359659122641
"L-Glutamic acid 0(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_C,206.42194868120816
"L-Glutamic acid 0(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_A,125.3908233266254
"L-Glutamic acid 0(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_B,151.8105753282038
"L-Glutamic acid 0(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_C,297.98917720777706
"L-Glutamic acid 0(15N), 0(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_A,135.32256509521488
"L-Glutamic acid 0(15N), 0(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_B,300.61970526297574
"L-Glutamic acid 0(15N), 0(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_C,129.86317280510275
"L-Glutamic acid 0(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_A,77.3599805999265
"L-Glutamic acid 0(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_B,164.99877843472268
"L-Glutamic acid 0(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_C,105.07287351843748
"L-Glutamic acid 0(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_A,271.18160128593144
"L-Glutamic acid 0(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_B,82.31873318799269
"L-Glutamic acid 0(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_C,232.69715212162552
"L-Glutamic acid 0(15N), 0(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_A,212.6907612009128
"L-Glutamic acid 0(15N), 0(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_B,50.089122172214466
"L-Glutamic acid 0(15N), 0(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_C,145.53002982429507
"L-Glutamic acid 0(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_A,110.56119893727653
"L-Glutamic acid 0(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_B,132.6643226341885
"L-Glutamic acid 0(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_C,85.40178194269006
"L-Glutamic acid 0(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_A,39.94721970047264
"L-Glutamic acid 0(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_B,411.87599964327717
"L-Glutamic acid 0(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_C,150.95715556056777
"L-Glutamic acid 0(15N), 0(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_B,280.89297545910955
"L-Glutamic acid 0(15N), 0(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_C,630.2584629567009
"L-Glutamic acid 0(15N), 0(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_C_2ndInj,16.419057984080037
"L-Glutamic acid 0(15N), 0(13C)",230831_Smp_LabBlk_1_A,117.5995185208746
"L-Glutamic acid 0(15N), 0(13C)",230831_Smp_LabBlk_1_B,123.7348962232181
"L-Glutamic acid 0(15N), 0(13C)",230831_Smp_LabBlk_1_C,235.80377890084478
"L-Glutamic acid 0(15N), 0(13C)",230831_Smp_LabBlk_1_C_2ndInj,13.8882866630698
"L-Glutamic acid 0(15N), 0(13C)",230831_Smp_LabBlk_2_A,113.30937626856202
"L-Glutamic acid 0(15N), 0(13C)",230831_Smp_LabBlk_2_B,74.31021070017654
"L-Glutamic acid 0(15N), 0(13C)",230831_Smp_LabBlk_2_C,77.70994587572012
"L-Glutamic acid 0(15N), 0(13C)",230831_Smp_LabBlk_3_A,3.63464685793775
"L-Glutamic acid 0(15N), 0(13C)",230831_Smp_LabBlk_3_B,96.117762763787
"L-Glutamic acid 0(15N), 0(13C)",230831_Smp_LabBlk_3_C,101.8443183795436
"L-Glutamic acid 0(15N), 0(13C)",230831_Smp_LabBlk_4_A,64.42474294494339
"L-Glutamic acid 0(15N), 0(13C)",230831_Smp_LabBlk_4_B,47.19124342206606
"L-Glutamic acid 0(15N), 0(13C)",230831_Smp_LabBlk_4_C,160.64989715240932
"L-Glutamic acid 0(15N), 0(13C)",230831_Smp_LabBlk_5_A,85.3734984116828
"L-Glutamic acid 0(15N), 0(13C)",230831_Smp_LabBlk_5_B,17.59430022543681
"L-Glutamic acid 0(15N), 0(13C)",230831_Smp_LabBlk_5_C,70.55873572147193
"L-Glutamic acid 0(15N), 1(13C)",230831_Std_4uMStdsMix1InH2O_1,11485.37731433658
"L-Glutamic acid 0(15N), 1(13C)",230831_Std_4uMStdsMix1InH2O_2,10298.543111716614
"L-Glutamic acid 0(15N), 1(13C)",230831_Std_4uMStdsMix1InMatrix_1,235.87969607052722
"L-Glutamic acid 0(15N), 1(13C)",230831_Std_4uMStdsMix1InMatrix_2,281.34652328412034
"L-Glutamic acid 0(15N), 1(13C)",230831_Std_4uMStdsMix1InMatrix_3,404.74999759382547
"L-Glutamic acid 0(15N), 1(13C)",230831_Std_4uMStdsMix2InH2O_1,4350132.686860164
"L-Glutamic acid 0(15N), 1(13C)",230831_Std_4uMStdsMix2InH2O_2,3794701.0888546426
"L-Glutamic acid 0(15N), 1(13C)",230831_Std_4uMStdsMix2InMatrix_1,459.75356046066275
"L-Glutamic acid 0(15N), 1(13C)",230831_Std_4uMStdsMix2InMatrix_2,506.9748543753657
"L-Glutamic acid 0(15N), 1(13C)",230831_Std_4uMStdsMix2InMatrix_3,0.16686616956084166
"L-Glutamic acid 0(15N), 1(13C)",230831_Std_H2OinMatrix_1,8.139063942419737
"L-Glutamic acid 0(15N), 1(13C)",230831_Std_H2OinMatrix_2,3.5710900435036046
"L-Glutamic acid 0(15N), 1(13C)",230831_Std_H2OinMatrix_3,5.2758634118998815
"L-Glutamic acid 0(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full1,2.342757183183101
"L-Glutamic acid 0(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full2,3.5253628946529836
"L-Glutamic acid 0(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full3,5.287872950282283
"L-Glutamic acid 0(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full4,4.789212887396427
"L-Glutamic acid 0(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full5,5.647184995692818
"L-Glutamic acid 0(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full6,6.5921844605624385
"L-Glutamic acid 0(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full7,7.589315244738357
"L-Glutamic acid 0(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full8,5.35880191256172
"L-Glutamic acid 0(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full9,7.368955391941225
"L-Glutamic acid 0(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full10,6.6300404556483326
"L-Glutamic acid 0(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full11,9.561369824813728
"L-Glutamic acid 0(15N), 1(13C)",230831_Smp_G5_NFEX_T0_Metab_A,4.686885735811382
"L-Glutamic acid 0(15N), 1(13C)",230831_Smp_G5_NFEX_T0_Metab_B,8.00591855637059
"L-Glutamic acid 0(15N), 1(13C)",230831_Smp_G5_NFEX_T0_Metab_C,11.717042758072836
"L-Glutamic acid 0(15N), 1(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_A,3.441079756376712
"L-Glutamic acid 0(15N), 1(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_B,1.5974908881530556
"L-Glutamic acid 0(15N), 1(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_C,8.05090271875697
"L-Glutamic acid 0(15N), 1(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_A,2.469960537926693
"L-Glutamic acid 0(15N), 1(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_B,6.980862434446448
"L-Glutamic acid 0(15N), 1(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_C,4.65706234294801
"L-Glutamic acid 0(15N), 1(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_A,8.384857552981561
"L-Glutamic acid 0(15N), 1(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_B,4.576134379942516
"L-Glutamic acid 0(15N), 1(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_C,3.05189142340651
"L-Glutamic acid 0(15N), 1(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_A,4.5932399297623014
"L-Glutamic acid 0(15N), 1(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_B,9.58468256262741
"L-Glutamic acid 0(15N), 1(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_C,1.4257425332653313
"L-Glutamic acid 0(15N), 1(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_A,5.164408214031632
"L-Glutamic acid 0(15N), 1(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_B,0.35889819693771957
